-0.0123588,-0.0124737,-0.0125896,-0.0127061,-0.0128232,-0.0129405,-0.0130578,-0.0131747,-0.013291,-0.0134063,-0.01352,-0.0136319,-0.0137413,-0.0138478,-0.0139507,-0.0140495,-0.0141436,-0.0142323,-0.0143151,-0.0143912,-0.01446,-0.0145211,-0.0145737,-0.0146176,-0.0146521,-0.014677,-0.0146921,-0.0146971,-0.0146921,-0.014677,-0.0146521,-0.0146176,-0.0145737,-0.0145211,-0.01446,-0.0143912,-0.0143151,-0.0142323,-0.0141436,-0.0140495,-0.0139507,-0.0138478,-0.0137413,-0.0136319,-0.01352,-0.0134063,-0.013291,-0.0131747,-0.0130578,-0.0129405,-0.0128232,-0.0127061,-0.0125896,-0.0124737,-0.0123588
-0.0120117,-0.0121277,-0.0122448,-0.0123629,-0.0124817,-0.0126011,-0.0127206,-0.0128401,-0.0129592,-0.0130774,-0.0131944,-0.0133097,-0.0134227,-0.0135329,-0.0136398,-0.0137426,-0.0138407,-0.0139334,-0.01402,-0.0140998,-0.0141722,-0.0142364,-0.014292,-0.0143382,-0.0143747,-0.014401,-0.014417,-0.0144223,-0.014417,-0.014401,-0.0143747,-0.0143382,-0.014292,-0.0142364,-0.0141722,-0.0140998,-0.01402,-0.0139334,-0.0138407,-0.0137426,-0.0136398,-0.0135329,-0.0134227,-0.0133097,-0.0131944,-0.0130774,-0.0129592,-0.0128401,-0.0127206,-0.0126011,-0.0124817,-0.0123629,-0.0122448,-0.0121277,-0.0120117
-0.0116568,-0.0117738,-0.0148173,-0.0150041,-0.0151876,-0.0153739,-0.0155618,-0.0157507,-0.01594,-0.0161291,-0.0163174,-0.0165039,-0.0166879,-0.0168684,-0.0170444,-0.0172146,-0.0173779,-0.017533,-0.0176787,-0.0178136,-0.0179364,-0.0180458,-0.0181407,-0.0182199,-0.0182826,-0.0183279,-0.0183554,-0.0183646,-0.0183554,-0.0183279,-0.0182826,-0.0182199,-0.0181407,-0.0180458,-0.0179364,-0.0178136,-0.0176787,-0.017533,-0.0173779,-0.0172146,-0.0170444,-0.0168684,-0.0166879,-0.0165039,-0.0163174,-0.0161291,-0.01594,-0.0157507,-0.0155618,-0.0153739,-0.0151876,-0.0150041,-0.0148173,-0.0117738,-0.0116568
-0.011294,-0.0114117,-0.0143992,-0.0145883,-0.0147748,-0.0149646,-0.0151564,-0.0153498,-0.0155441,-0.0157387,-0.015933,-0.0161261,-0.0163171,-0.0165051,-0.0166888,-0.016867,-0.0170385,-0.0172019,-0.0173557,-0.0174986,-0.0176289,-0.0177453,-0.0178464,-0.017931,-0.017998,-0.0180465,-0.0180759,-0.0180858,-0.0180759,-0.0180465,-0.017998,-0.017931,-0.0178464,-0.0177453,-0.0176289,-0.0174986,-0.0173557,-0.0172019,-0.0170385,-0.016867,-0.0166888,-0.0165051,-0.0163171,-0.0161261,-0.015933,-0.0157387,-0.0155441,-0.0153498,-0.0151564,-0.0149646,-0.0147748,-0.0145883,-0.0143992,-0.0114117,-0.011294
-0.010923,-0.0110412,-0.0139685,-0.0141595,-0.0143488,-0.0145418,-0.0147375,-0.0149351,-0.0151343,-0.0153345,-0.0155349,-0.0157346,-0.0159328,-0.0161285,-0.0163203,-0.0165071,-0.0166873,-0.0168596,-0.0170222,-0.0171736,-0.0173122,-0.0174363,-0.0175443,-0.0176348,-0.0177067,-0.0177588,-0.0177903,-0.0178009,-0.0177903,-0.0177588,-0.0177067,-0.0176348,-0.0175443,-0.0174363,-0.0173122,-0.0171736,-0.0170222,-0.0168596,-0.0166873,-0.0165071,-0.0163203,-0.0161285,-0.0159328,-0.0157346,-0.0155349,-0.0153345,-0.0151343,-0.0149351,-0.0147375,-0.0145418,-0.0143488,-0.0141595,-0.0139685,-0.0110412,-0.010923
-0.0105436,-0.010662,-0.0135247,-0.0137173,-0.013909,-0.014105,-0.0143041,-0.0145059,-0.0147098,-0.0149154,-0.0151218,-0.0153283,-0.0155339,-0.0157375,-0.0159378,-0.0161335,-0.0163231,-0.0165049,-0.0166771,-0.0168379,-0.0169855,-0.017118,-0.0172337,-0.0173309,-0.0174082,-0.0174642,-0.0174983,-0.0175097,-0.0174983,-0.0174642,-0.0174082,-0.0173309,-0.0172337,-0.017118,-0.0169855,-0.0168379,-0.0166771,-0.0165049,-0.0163231,-0.0161335,-0.0159378,-0.0157375,-0.0155339,-0.0153283,-0.0151218,-0.0149154,-0.0147098,-0.0145059,-0.0143041,-0.014105,-0.013909,-0.0137173,-0.0135247,-0.010662,-0.0105436
-0.0101554,-0.0102738,-0.0130672,-0.0132609,-0.0134547,-0.0136532,-0.0138555,-0.0140611,-0.0142696,-0.0144804,-0.0146928,-0.014906,-0.0151191,-0.0153308,-0.01554,-0.0157452,-0.0159446,-0.0161366,-0.0163191,-0.0164902,-0.0166478,-0.0167897,-0.0169139,-0.0170185,-0.0171018,-0.0171624,-0.0171992,-0.0172115,-0.0171992,-0.0171624,-0.0171018,-0.0170185,-0.0169139,-0.0167897,-0.0166478,-0.0164902,-0.0163191,-0.0161366,-0.0159446,-0.0157452,-0.01554,-0.0153308,-0.0151191,-0.014906,-0.0146928,-0.0144804,-0.0142696,-0.0140611,-0.0138555,-0.0136532,-0.0134547,-0.0132609,-0.0130672,-0.0102738,-0.0101554
-0.00975829,-0.00987631,-0.0125954,-0.0127898,-0.0129851,-0.0131857,-0.0133908,-0.0135998,-0.0138125,-0.0140283,-0.0142465,-0.0144664,-0.014687,-0.0149071,-0.0151254,-0.0153404,-0.0155503,-0.0157532,-0.015947,-0.0161293,-0.0162978,-0.0164501,-0.0165839,-0.0166968,-0.016787,-0.0168527,-0.0168926,-0.016906,-0.0168926,-0.0168527,-0.016787,-0.0166968,-0.0165839,-0.0164501,-0.0162978,-0.0161293,-0.015947,-0.0157532,-0.0155503,-0.0153404,-0.0151254,-0.0149071,-0.014687,-0.0144664,-0.0142465,-0.0140283,-0.0138125,-0.0135998,-0.0133908,-0.0131857,-0.0129851,-0.0127898,-0.0125954,-0.00987631,-0.00975829
-0.00935205,-0.00946932,-0.0121088,-0.0123034,-0.0124997,-0.0127018,-0.0129091,-0.0131211,-0.0133375,-0.0135579,-0.0137817,-0.0140081,-0.0142361,-0.0144647,-0.0146924,-0.0149177,-0.0151386,-0.0153532,-0.015559,-0.0157536,-0.0159342,-0.0160981,-0.0162426,-0.016365,-0.0164629,-0.0165345,-0.016578,-0.0165926,-0.016578,-0.0165345,-0.0164629,-0.016365,-0.0162426,-0.0160981,-0.0159342,-0.0157536,-0.015559,-0.0153532,-0.0151386,-0.0149177,-0.0146924,-0.0144647,-0.0142361,-0.0140081,-0.0137817,-0.0135579,-0.0133375,-0.0131211,-0.0129091,-0.0127018,-0.0124997,-0.0123034,-0.0121088,-0.00946932,-0.00935205
-0.00893648,-0.00905261,-0.011607,-0.011801,-0.0119977,-0.0122007,-0.0124095,-0.0126239,-0.0128435,-0.0130681,-0.0132969,-0.0135295,-0.0137648,-0.0140018,-0.0142391,-0.014475,-0.0147075,-0.0149345,-0.0151534,-0.0153614,-0.0155554,-0.0157322,-0.0158887,-0.0160218,-0.0161287,-0.0162069,-0.0162546,-0.0162707,-0.0162546,-0.0162069,-0.0161287,-0.0160218,-0.0158887,-0.0157322,-0.0155554,-0.0153614,-0.0151534,-0.0149345,-0.0147075,-0.014475,-0.0142391,-0.0140018,-0.0137648,-0.0135295,-0.0132969,-0.0130681,-0.0128435,-0.0126239,-0.0124095,-0.0122007,-0.0119977,-0.011801,-0.011607,-0.00905261,-0.00893648
