1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1.79466e+07,1.79466e+07,1.79466e+07,1.79466e+07,1.79466e+07,1.79466e+07,1.79466e+07,1.79466e+07,1.79466e+07,1.79466e+07,1,1
1,1,1.20378e+10,1.20378e+10,1.20378e+10,1.20378e+10,1.20378e+10,1.20378e+10,1.20378e+10,1.20378e+10,1.20378e+10,1.20378e+10,1,1
1,1,4.0152e+09,4.0152e+09,4.0152e+09,4.0152e+09,4.0152e+09,4.0152e+09,4.0152e+09,4.0152e+09,4.0152e+09,4.0152e+09,1,1
1,1,-1.6807e+09,-1.6807e+09,-1.6807e+09,-1.6807e+09,-1.6807e+09,-1.6807e+09,-1.6807e+09,-1.6807e+09,-1.6807e+09,-1.6807e+09,1,1
1,1,7.30135e+08,7.30135e+08,7.30135e+08,7.30135e+08,7.30135e+08,7.30135e+08,7.30135e+08,7.30135e+08,7.30135e+08,7.30135e+08,1,1
1,1,1.02452e+09,1.02452e+09,1.02452e+09,1.02452e+09,1.02452e+09,1.02452e+09,1.02452e+09,1.02452e+09,1.02452e+09,1.02452e+09,1,1
1,1,-986299,-986299,-986299,-986299,-986299,-986299,-986299,-986299,-986299,-986299,1,1
1,1,2.07526e+08,2.07526e+08,2.07526e+08,2.07526e+08,2.07526e+08,2.07526e+08,2.07526e+08,2.07526e+08,2.07526e+08,2.07526e+08,1,1
1,1,311493,311493,311493,311493,311493,311493,311493,311493,311493,311493,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1
