-0.0123588,-0.0124737,-0.0125896,-0.0127061,-0.0128232,-0.0129405,-0.0130578,-0.0131747,-0.013291,-0.0134063,-0.01352,-0.0136319,-0.0137413,-0.0138478,-0.0139507,-0.0140495,-0.0141436,-0.0142323,-0.0143151,-0.0143912,-0.01446,-0.0145211,-0.0145737,-0.0146176,-0.0146521,-0.014677,-0.0146921,-0.0146971,-0.0146921,-0.014677,-0.0146521,-0.0146176,-0.0145737,-0.0145211,-0.01446,-0.0143912,-0.0143151,-0.0142323,-0.0141436,-0.0140495,-0.0139507,-0.0138478,-0.0137413,-0.0136319,-0.01352,-0.0134063,-0.013291,-0.0131747,-0.0130578,-0.0129405,-0.0128232,-0.0127061,-0.0125896,-0.0124737,-0.0123588
-0.0120117,-0.0121277,-0.0122448,-0.0123629,-0.0124817,-0.0126011,-0.0127206,-0.0128401,-0.0129592,-0.0130774,-0.0131944,-0.0133097,-0.0134227,-0.0135329,-0.0136398,-0.0137426,-0.0138407,-0.0139334,-0.01402,-0.0140998,-0.0141722,-0.0142364,-0.014292,-0.0143382,-0.0143747,-0.014401,-0.014417,-0.0144223,-0.014417,-0.014401,-0.0143747,-0.0143382,-0.014292,-0.0142364,-0.0141722,-0.0140998,-0.01402,-0.0139334,-0.0138407,-0.0137426,-0.0136398,-0.0135329,-0.0134227,-0.0133097,-0.0131944,-0.0130774,-0.0129592,-0.0128401,-0.0127206,-0.0126011,-0.0124817,-0.0123629,-0.0122448,-0.0121277,-0.0120117
-0.0116568,-0.0117738,6.87584e+07,6.88813e+07,6.89826e+07,6.91201e+07,6.92842e+07,6.94729e+07,6.96854e+07,6.992e+07,7.0175e+07,7.0448e+07,7.07364e+07,7.1037e+07,7.13462e+07,7.16602e+07,7.19747e+07,7.2285e+07,7.25863e+07,7.28736e+07,7.31419e+07,7.33864e+07,7.36023e+07,7.37854e+07,7.3932e+07,7.4039e+07,7.41042e+07,7.41261e+07,7.41042e+07,7.4039e+07,7.3932e+07,7.37854e+07,7.36023e+07,7.33864e+07,7.31419e+07,7.28736e+07,7.25863e+07,7.2285e+07,7.19747e+07,7.16602e+07,7.13462e+07,7.1037e+07,7.07364e+07,7.0448e+07,7.0175e+07,6.992e+07,6.96854e+07,6.94729e+07,6.92842e+07,6.91201e+07,6.89826e+07,6.88813e+07,6.87584e+07,-0.0117738,-0.0116568
-0.011294,-0.0114117,6.74138e+07,6.75246e+07,6.76162e+07,6.77461e+07,6.79049e+07,6.80908e+07,6.83031e+07,6.85402e+07,6.88004e+07,6.90814e+07,6.93805e+07,6.96944e+07,7.00194e+07,7.03513e+07,7.06855e+07,7.10168e+07,7.134e+07,7.16494e+07,7.19395e+07,7.22046e+07,7.24394e+07,7.2639e+07,7.27992e+07,7.29162e+07,7.29876e+07,7.30115e+07,7.29876e+07,7.29162e+07,7.27992e+07,7.2639e+07,7.24394e+07,7.22046e+07,7.19395e+07,7.16494e+07,7.134e+07,7.10168e+07,7.06855e+07,7.03513e+07,7.00194e+07,6.96944e+07,6.93805e+07,6.90814e+07,6.88004e+07,6.85402e+07,6.83031e+07,6.80908e+07,6.79049e+07,6.77461e+07,6.76162e+07,6.75246e+07,6.74138e+07,-0.0114117,-0.011294
-0.010923,-0.0110412,6.60414e+07,6.61377e+07,6.62172e+07,6.63373e+07,6.64885e+07,6.66697e+07,6.68799e+07,6.7118e+07,6.73822e+07,6.76703e+07,6.79796e+07,6.83068e+07,6.86479e+07,6.89984e+07,6.93535e+07,6.97074e+07,7.00543e+07,7.0388e+07,7.0702e+07,7.09901e+07,7.12461e+07,7.14643e+07,7.16397e+07,7.17682e+07,7.18466e+07,7.18729e+07,7.18466e+07,7.17682e+07,7.16397e+07,7.14643e+07,7.12461e+07,7.09901e+07,7.0702e+07,7.0388e+07,7.00543e+07,6.97074e+07,6.93535e+07,6.89984e+07,6.86479e+07,6.83068e+07,6.79796e+07,6.76703e+07,6.73822e+07,6.7118e+07,6.68799e+07,6.66697e+07,6.64885e+07,6.63373e+07,6.62172e+07,6.61377e+07,6.60414e+07,-0.0110412,-0.010923
-0.0105436,-0.010662,6.46413e+07,6.47204e+07,6.47852e+07,6.48927e+07,6.50339e+07,6.52078e+07,6.54139e+07,6.5651e+07,6.59176e+07,6.62116e+07,6.65303e+07,6.68704e+07,6.72277e+07,6.75976e+07,6.79746e+07,6.83527e+07,6.87253e+07,6.90856e+07,6.94262e+07,6.974e+07,7.00198e+07,7.0259e+07,7.04517e+07,7.05931e+07,7.06795e+07,7.07086e+07,7.06795e+07,7.05931e+07,7.04517e+07,7.0259e+07,7.00198e+07,6.974e+07,6.94262e+07,6.90856e+07,6.87253e+07,6.83527e+07,6.79746e+07,6.75976e+07,6.72277e+07,6.68704e+07,6.65303e+07,6.62116e+07,6.59176e+07,6.5651e+07,6.54139e+07,6.52078e+07,6.50339e+07,6.48927e+07,6.47852e+07,6.47204e+07,6.46413e+07,-0.010662,-0.0105436
-0.0101554,-0.0102738,6.32142e+07,6.3273e+07,6.33199e+07,6.34117e+07,6.354e+07,6.37038e+07,6.3903e+07,6.41368e+07,6.44037e+07,6.4702e+07,6.50289e+07,6.53811e+07,6.57545e+07,6.61441e+07,6.65442e+07,6.69481e+07,6.73487e+07,6.77381e+07,6.81082e+07,6.84506e+07,6.87572e+07,6.90202e+07,6.92328e+07,6.9389e+07,6.94846e+07,6.95168e+07,6.94846e+07,6.9389e+07,6.92328e+07,6.90202e+07,6.87572e+07,6.84506e+07,6.81082e+07,6.77381e+07,6.73487e+07,6.69481e+07,6.65442e+07,6.61441e+07,6.57545e+07,6.53811e+07,6.50289e+07,6.4702e+07,6.44037e+07,6.41368e+07,6.3903e+07,6.37038e+07,6.354e+07,6.34117e+07,6.33199e+07,6.3273e+07,6.32142e+07,-0.0102738,-0.0101554
-0.00975829,-0.00987631,6.17609e+07,6.1796e+07,6.18214e+07,6.18941e+07,6.20059e+07,6.21563e+07,6.23455e+07,6.25729e+07,6.28376e+07,6.31379e+07,6.34713e+07,6.38346e+07,6.42236e+07,6.46331e+07,6.50571e+07,6.54885e+07,6.59192e+07,6.63406e+07,6.67434e+07,6.7118e+07,6.74549e+07,6.7745e+07,6.79802e+07,6.81536e+07,6.82598e+07,6.82956e+07,6.82598e+07,6.81536e+07,6.79802e+07,6.7745e+07,6.74549e+07,6.7118e+07,6.67434e+07,6.63406e+07,6.59192e+07,6.54885e+07,6.50571e+07,6.46331e+07,6.42236e+07,6.38346e+07,6.34713e+07,6.31379e+07,6.28376e+07,6.25729e+07,6.23455e+07,6.21563e+07,6.20059e+07,6.18941e+07,6.18214e+07,6.1796e+07,6.17609e+07,-0.00987631,-0.00975829
-0.00935205,-0.00946932,6.02829e+07,6.02905e+07,6.02905e+07,6.034e+07,6.04313e+07,6.05643e+07,6.07397e+07,6.09572e+07,6.12164e+07,6.15158e+07,6.18534e+07,6.2226e+07,6.26296e+07,6.30589e+07,6.35075e+07,6.39677e+07,6.44309e+07,6.48873e+07,6.53264e+07,6.57372e+07,6.61085e+07,6.64297e+07,6.6691e+07,6.68841e+07,6.70027e+07,6.70426e+07,6.70027e+07,6.68841e+07,6.6691e+07,6.64297e+07,6.61085e+07,6.57372e+07,6.53264e+07,6.48873e+07,6.44309e+07,6.39677e+07,6.35075e+07,6.30589e+07,6.26296e+07,6.2226e+07,6.18534e+07,6.15158e+07,6.12164e+07,6.09572e+07,6.07397e+07,6.05643e+07,6.04313e+07,6.034e+07,6.02905e+07,6.02905e+07,6.02829e+07,-0.00946932,-0.00935205
-0.00893648,-0.00905261,5.87824e+07,5.87581e+07,5.87283e+07,5.87501e+07,5.88163e+07,5.89273e+07,5.90842e+07,5.92875e+07,5.95371e+07,5.98321e+07,6.01707e+07,6.05503e+07,6.09668e+07,6.14151e+07,6.18884e+07,6.23789e+07,6.28768e+07,6.33715e+07,6.38509e+07,6.43024e+07,6.4713e+07,6.50699e+07,6.53615e+07,6.55776e+07,6.57106e+07,6.57555e+07,6.57106e+07,6.55776e+07,6.53615e+07,6.50699e+07,6.4713e+07,6.43024e+07,6.38509e+07,6.33715e+07,6.28768e+07,6.23789e+07,6.18884e+07,6.14151e+07,6.09668e+07,6.05503e+07,6.01707e+07,5.98321e+07,5.95371e+07,5.92875e+07,5.90842e+07,5.89273e+07,5.88163e+07,5.87501e+07,5.87283e+07,5.87581e+07,5.87824e+07,-0.00905261,-0.00893648
